row_type,case_id,name,time_norm,a4_real,a4_imag,a8_real,a8_imag,a12_real,a12_imag,energy
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,60.160000000000004,-1.2558130911115386e-08,2.1528693024341393e-08,-4.291863353623878e-12,-5.68826469266053e-12,1.327237508684945e-14,-2.48333281720044e-14,194.83057153287726
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,60.800000000000004,-1.5122553469724975e-08,2.6704512430684017e-08,-6.487164181794829e-12,-8.047502932188328e-12,1.9786841981993992e-14,-4.140009290127679e-14,194.89155008747485
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,61.44,-1.8148706645113086e-08,3.304283566668296e-08,-9.735240483767824e-12,-1.131028337582827e-11,2.8979417843237735e-14,-6.840389433158127e-14,194.9500065196584
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,62.08,-2.1705769339794928e-08,4.0785131417217887e-08,-1.450827866982955e-11,-1.5790592519349064e-11,4.1593500691877024e-14,-1.1203493970121755e-13,195.00604254043185
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,62.72,-2.5870200861639114e-08,5.0218603526418414e-08,-2.1475775536494256e-11,-2.189832434016611e-11,5.829870814678714e-14,-1.8192506454633163e-13,195.0597561423914
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,63.36,-3.072579046957716e-08,6.168392467253864e-08,-3.15809217940636e-11,-3.016324358562088e-11,7.937908907930141e-14,-2.9293075738270326e-13,195.11124166508262
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,64.0,-3.636348981682664e-08,7.55840970142913e-08,-4.6144158904923465e-11,-4.126273863306374e-11,1.0412197785916052e-13,-4.677695164568595e-13,195.16058987547893
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,64.64,-4.288096242681524e-08,9.239457160713507e-08,-6.700268675392259e-11,-5.6052942229014525e-11,1.296959356750922e-13,-7.408817762564177e-13,195.20788805890643
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,65.28,-5.038177199600879e-08,1.1267476842637561e-07,-9.669722593393261e-11,-7.56021212806644e-11,1.4918066398607347e-13,-1.1640352884702211e-12,195.25322011682064
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,65.92,-5.8974117445371826e-08,1.370811487794016e-07,-1.3872049122950433e-10,-1.0122420708878241e-10,1.4822120150428114e-13,-1.814381308193443e-12,195.29666666871464
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,66.56,-6.876900715260049e-08,1.6638200157620059e-07,-1.9784573673615018e-10,-1.34508822648808e-10,9.949349552768077e-14,-2.805924101181888e-12,195.3383051561322
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,67.2,-7.987774761507803e-08,2.0147411416728632e-07,-2.8055852798345917e-10,-1.7734199218118e-10,-4.6252845124048236e-14,-4.305690047980996e-12,195.37820994730546
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,67.84,-9.240860285552045e-08,2.434015070407306e-07,-3.9562073690223747e-10,-2.3190866947753085e-10,-3.7442331270850306e-13,-6.556292798962998e-12,195.41645244135157
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,68.48,-1.0646246013950382e-07,2.93376419362639e-07,-5.548028079569428e-10,-3.0066401602006814e-10,-1.0288130842750644e-12,-9.907097317075497e-12,195.4531011712829
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,69.12,-1.221273149931055e-07,3.528027388946565e-07,-7.738287823962866e-10,-3.862546451162475e-10,-2.245843196117371e-12,-1.4856793735143216e-11,195.4882219053188
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,69.76,-1.3947136407269588e-07,4.233020749547149e-07,-1.0735885673208772e-09,-4.913633860978604e-10,-4.40657040736776e-12,-2.2110896900855036e-11,195.5218777461568
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,70.4,-1.585344681465051e-07,5.067426765117548e-07,-1.4816836627533525e-09,-6.184409722416471e-10,-8.114715943785088e-12,-3.265846649264245e-11,195.5541292279872
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,71.04,-1.7931771931248502e-07,6.05271398913304e-07,-2.0343861549826643e-09,-7.69274756941164e-10,-1.4312362680981962e-11,-4.787314395816496e-11,195.58503441111483
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,71.68,-2.0177081662401365e-07,7.213489218126408e-07,-2.779106346379952e-09,-9.443273158194594e-10,-2.4449603525153216e-11,-6.964433023716271e-11,195.614648974114
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,72.32000000000001,-2.2577692255509116e-07,8.577884172504456e-07,-3.777481948638383e-09,-1.1417556413974875e-09,-4.0730656805194225e-11,-1.0054482092012711e-10,195.64302630347805
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,72.96000000000001,-2.5113463923943027e-07,1.0177978601981503e-06,-5.109221240752272e-09,-1.3559934490384245e-09,-6.646725116426742e-11,-1.440412184607813e-10,195.67021758075066
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,73.60000000000001,-2.775367081816236e-07,1.2050261638095558e-06,-6.876853757588716e-09,-1.575743563180938e-09,-1.0658096557791773e-10,-2.047525699407654e-10,195.6962718671404
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,74.24,-3.045450001581977e-07,1.423613307747837e-06,-9.2115644951447e-09,-1.781182912079419e-09,-1.6831032261654773e-10,-2.8876037376414523e-10,195.72123618563086
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,74.88,-3.315613232589348e-07,1.6782446098086257e-06,-1.2280310582626057e-08,-1.9401275895769904e-09,-2.6219649004789723e-10,-4.0396856768608496e-10,195.74515560060325
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,75.52,-3.5779353636835074e-07,1.9742092681352456e-06,-1.6294441804628885e-08,-2.0028378050982282e-09,-4.0344422385973133e-10,-5.605042628030251e-10,195.7680732949924
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,76.16,-3.82216412689942e-07,2.3174632730149267e-06,-2.152006672022606e-08,-1.895060223243926e-09,-6.137829833992587e-10,-7.711373563000996e-10,195.7900306450016
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,76.8,-4.035266529287679e-07,2.714696752815609e-06,-2.8290422300086488e-08,-1.5088059501207333e-09,-9.239877233214105e-10,-1.051677811341747e-09,195.81106729240244
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,77.44,-4.200914001443693e-07,3.173405777142984e-06,-3.70205141568192e-08,-6.902439667426529e-10,-1.3772603365800058e-09,-1.4212808573114866e-09,195.83122121445
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,78.08,-4.2988955766286943e-07,3.7019685905791936e-06,-4.822429289466986e-08,7.760500712913707e-10,-2.0337214346384594e-09,-1.9025495250246864e-09,195.8505287914462
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,78.72,-4.3044515734082017e-07,4.309726190879026e-06,-6.253461517499684e-08,3.1874130157095743e-09,-2.9763179992945267e-09,-2.5212669716743425e-09,195.8690248719872
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,79.36,-4.1875196745192903e-07,5.007067094280451e-06,-8.072619997717446e-08,6.949092865873895e-09,-4.318514633793603e-09,-3.3055134032775038e-09,195.7832169083803
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,80.0,-3.911884671574509e-07,5.80551604512768e-06,-1.0374172418520846e-07,1.2607252019081914e-08,-6.214202916620037e-09,-4.283818758008822e-09,195.4601823430044
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,80.64,-3.4342224777675143e-07,6.717826324158153e-06,-1.3272109869872394e-07,2.0890539011313584e-08,-8.870331646496108e-09,-5.481866689364555e-09,194.8626514098789
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,81.28,-2.7030283015273796e-07,7.758075185687799e-06,-1.690338171053369e-07,3.276205428025837e-08,-1.2562825794498053e-08,-6.917091294523828e-09,193.9624258321033
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,81.92,-1.6574181320655853e-07,8.941761803864875e-06,-2.143140627224827e-07,4.948381574524068e-08,-1.7656416874883165e-08,-8.590288762836862e-09,192.74021159835516
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,82.56,-2.2579193141389577e-08,1.0285906926667e-05,-2.7049798474013097e-07,7.269612177924112e-08,-2.4629042814383184e-08,-1.0473095182952088e-08,191.185253661998
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,83.2,1.6756538116337234e-07,1.1809153217159029e-05,-3.398621979693461e-07,1.0451450192948059e-07,-3.4101478942852215e-08,-1.2489853485886733e-08,189.29473434983828
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,83.84,4.144577183634651e-07,1.3531864997902134e-05,-4.2506211113430465e-07,1.476472249436748e-07,-4.687281795322531e-08,-1.4492002891176747e-08,187.07294366453374
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,84.48,7.294319160027445e-07,1.5476225799215282e-05,-5.291681345325164e-07,2.0553658004731013e-07,-6.396230675227463e-08,-1.622267187829423e-08,184.5302661597749
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,85.12,1.125592299088969e-06,1.766633173832333e-05,-6.556971501497887e-07,2.8252733664944753e-07,-8.665784994963623e-08,-1.726864307155462e-08,181.6820529941238
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,85.76,1.6180358467616595e-06,2.0128278318179085e-05,-8.086358404036943e-07,3.8406589002376133e-07,-1.1657117833443479e-07,-1.699629313187094e-08,178.54745773230457
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,86.4,2.2240964311495376e-06,2.2890237727463087e-05,-9.92451565237542e-07,5.169335810044315e-07,-1.556992289784825e-07,-1.4467507052733941e-08,175.14831138110435
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,87.04,2.963612065035192e-06,2.5982523145153258e-05,-1.2120854579710086e-06,6.895174965026523e-07,-2.0649066361638782e-07,-8.330946509982629e-09,171.5080990939344
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,87.68,3.859216134404505e-06,2.9437635906177948e-05,-1.4729212938195304e-06,9.12121670986894e-07,-2.7191563660125545e-07,3.316552102560398e-09,167.651082229324
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,88.32000000000001,4.93665325326392e-06,3.3290290676233796e-05,-1.78072249798681e-06,1.1973209710194683e-06,-3.55535889136335e-07,2.3104220317737534e-08,163.6015892923137
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,88.96000000000001,6.225119894275857e-06,3.75774130275777e-05,-2.1415284421599255e-06,1.5603590095585792e-06,-4.6157097483023047e-07,5.460344584765868e-08,159.38348109144843
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,89.60000000000001,7.757629292213491e-06,4.2338103024982514e-05,-2.5614999827661283e-06,2.0195901610681738e-06,-5.949549045573102e-07,1.0259216998293987e-07,155.01978122217082
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,90.24,9.57139926156673e-06,4.7613557652442744e-05,-3.0467030902395748e-06,2.5969640962375636e-06,-7.613757409674647e-07,1.7337406562078354e-07,150.53245344043603
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,90.88,1.1708260491847968e-05,5.3446944176613666e-05,-3.6028184896678843e-06,3.3185492009376475e-06,-9.67288696762757e-07,2.7515864170929827e-07,145.9423023352371
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,91.52,1.4215081567317611e-05,5.988321590221308e-05,-4.2347645775062905e-06,4.215088778205593e-06,-1.2198911390314896e-06,4.1850767250407103e-07,141.26897209775495
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,92.16,1.7144205394074955e-05,6.696886128700507e-05,-4.946220606314571e-06,5.32258106537238e-06,-1.5270456419556232e-06,6.168520922855395e-07,136.53101907237044
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,92.8,2.055388991099932e-05,7.475157711703376e-05,-5.739037357494153e-06,6.682870867070123e-06,-1.897134956660627e-06,8.870816446458244e-07,131.74603616856615
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,93.44,2.45087439313795e-05,8.327985647006598e-05,-6.612523371376921e-06,8.344237074513344e-06,-2.3388306029834173e-06,1.2502070589815175e-06,126.93081030710741
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,94.08,2.9080146746757283e-05,9.260248259326919e-05,-7.5625963913679295e-06,1.0361956610772771e-05,-2.860754884925897e-06,1.7320912946860637e-06,122.10149729205767
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,94.72,3.434663778125962e-05,0.00010276792066537974,-8.580792108697808e-06,1.2798821544152686e-05,-3.471014666944502e-06,2.3642424241634904e-06,117.27380148104508
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,95.36,4.039426019273612e-05,0.00011382360077328925,-9.653125649922015e-06,1.5725582415383383e-05,-4.176584420611048e-06,3.1846560357572484e-06,112.46315018500982
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,96.0,4.731683997719786e-05,0.0001258150873656055,-1.075880558268803e-05,1.9221287429682226e-05,-4.9825160729446366e-06,4.2386896901963095e-06,107.68485481170214
acoustic_waveguide_412_timeseries,a004,phase_matched_longer_96cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
acoustic_waveguide_412_timeseries,a004,phase_matched_longer_96cell,0.64,1.0312958991242295e-24,6.596446877404423e-26,2.594498898126853e-50,5.79390253235701e-51,9.874814166861996e-76,5.870596827701937e-76,0.0001583467243098365
acoustic_waveguide_412_timeseries,a004,phase_matched_longer_96cell,1.28,5.262513893818837e-24,6.900941128864328e-25,1.965000547060889e-48,9.847369952624852e-49,1.0929514878758568e-72,3.908185717429011e-72,0.0024757125999423806
acoustic_waveguide_412_timeseries,a004,phase_matched_longer_96cell,1.92,1.5356792353397567e-23,3.1234570286118133e-24,3.5117946704310084e-47,3.229237727402243e-47,-1.1068641677613475e-69,1.9313704518277995e-69,0.012262150302760478
acoustic_waveguide_412_timeseries,a004,phase_matched_longer_96cell,2.56,3.593656002085478e-23,1.013916042557744e-23,3.1443026084393207e-46,5.4502439507816246e-46,-4.987830977251196e-67,1.9942503806831975e-67,0.03794587512733186
acoustic_waveguide_412_timeseries,a004,phase_matched_longer_96cell,3.2,7.485641590221967e-23,2.7583495324941023e-23,1.3562342090399445e-45,6.318687331161937e-45,-7.163113637223366e-65,-1.2303826663509838e-65,0.09075682594463141
acoustic_waveguide_412_timeseries,a004,phase_matched_longer_96cell,3.84,1.4518560474813974e-22,6.728864217980969e-23,-5.26502358860999e-45,5.664219827080666e-44,-5.063348576355883e-63,-3.6898688406238734e-63,0.18443641873275773
acoustic_waveguide_412_timeseries,a004,phase_matched_longer_96cell,4.48,2.6821083852825014e-22,1.5242098582220803e-22,-1.657596210162858e-43,4.1534128599993115e-43,-1.9623500287720955e-61,-3.1969120444029515e-61,0.33497315309527903
acoustic_waveguide_412_timeseries,a004,phase_matched_longer_96cell,5.12,4.778444566118712e-22,3.271081147329648e-22,-1.9279310976404282e-42,2.5577999384425016e-42,-3.528007118461398e-60,-1.6219958941201967e-59,0.5603719683115815
acoustic_waveguide_412_timeseries,a004,phase_matched_longer_96cell,5.76,8.26857480260706e-22,6.7346136112706345e-22,-1.6441136658364429e-41,1.3297112546959139e-41,4.466055888250192e-59,-5.669630840982555e-58,0.8804731514033802
acoustic_waveguide_412_timeseries,a004,phase_matched_longer_96cell,6.4,1.3952775067432174e-21,1.341194432278808e-21,-1.1647778251623939e-40,5.705744071102779e-41,5.149826445381268e-57,-1.4765184535968308e-56,1.316845625901732
acoustic_waveguide_412_timeseries,a004,phase_matched_longer_96cell,7.04,2.3009536280135057e-21,2.5984077255263203e-21,-7.207899177229373e-40,1.837401796508175e-40,1.893467719390361e-55,-3.0026194697109874e-55,1.89278977530726
acoustic_waveguide_412_timeseries,a004,phase_matched_longer_96cell,7.68,3.7114308090710014e-21,4.9174959681628714e-21,-4.002110306634714e-39,2.431099705846346e-40,4.7099461817001356e-54,-4.9137137818732494e-54,2.63349670169247
acoustic_waveguide_412_timeseries,a004,phase_matched_longer_96cell,8.32,5.85442922494446e-21,9.118665744881782e-21,-2.0275297513594297e-38,-2.2985225226250322e-39,9.097000307015686e-53,-6.588430488423225e-53,3.566424471058037
acoustic_waveguide_412_timeseries,a004,phase_matched_longer_96cell,8.96,9.020593866578602e-21,1.660692002005389e-20,-9.480521455098095e-38,-2.6494690265958886e-38,1.4475137669914766e-51,-7.280785635674492e-52,4.72196833431317
acoustic_waveguide_412_timeseries,a004,phase_matched_longer_96cell,9.6,1.3545436763464957e-20,2.975913628210454e-20,-4.1257083045773384e-37,-1.8399615928930727e-37,1.9638848573315672e-50,-6.549360348036485e-51,6.134521942605447
acoustic_waveguide_412_timeseries,a004,phase_matched_longer_96cell,10.24,1.9745363076783612e-20,5.254984914681254e-20,-1.6813786383299435e-36,-1.0424407599614035e-36,2.325289160042303e-49,-4.531055514414661e-50,7.844049567369157
