 time            time            v(n1)           v(n2)           v(n3)           i(L1)           i(L2)           i(L3)
 4.57139092e+01  4.57139092e+01  3.94715115e-01  4.41178642e-03 -1.51584385e-04 -1.12880192e-01  8.76415877e-02 -6.85028322e-04
 4.57393046e+01  4.57393046e+01  3.97730976e-01  3.87964420e-03 -1.49540843e-04 -9.99353621e-02  8.79548754e-02 -7.29477647e-04
 4.57675063e+01  4.57675063e+01  4.00696655e-01  3.28459766e-03 -1.46146013e-04 -8.54636122e-02  8.82194627e-02 -7.77379695e-04
 4.57975888e+01  4.57975888e+01  4.03412146e-01  2.64567483e-03 -1.41254373e-04 -6.99308028e-02  8.84046947e-02 -8.26381243e-04
 4.58301345e+01  4.58301345e+01  4.05825780e-01  1.95028408e-03 -1.34543538e-04 -5.30348250e-02  8.84919929e-02 -8.76467041e-04
 4.58646055e+01  4.58646055e+01  4.07784634e-01  1.20995246e-03 -1.25915150e-04 -3.50606752e-02  8.84560063e-02 -9.25631946e-04
 4.59015445e+01  4.59015445e+01  4.09198220e-01  4.13393752e-04 -1.15060896e-04 -1.57402150e-02  8.82706468e-02 -9.73236247e-04
 4.59407230e+01  4.59407230e+01  4.09919947e-01 -4.33719248e-04 -1.01908508e-04  4.78210005e-03  8.79081902e-02 -1.01727847e-03
 4.59790689e+01  4.59790689e+01  4.09849989e-01 -1.26367206e-03 -8.76040380e-05  2.48618737e-02  8.73884635e-02 -1.05333162e-03
 4.60123975e+01  4.60123975e+01  4.09165307e-01 -1.98461452e-03 -7.41892789e-05  4.22813401e-02  8.68046341e-02 -1.07859171e-03
 4.60418316e+01  4.60418316e+01  4.08078750e-01 -2.62018711e-03 -6.17125533e-05  5.76196809e-02  8.61873218e-02 -1.09594922e-03
 4.60683564e+01  4.60683564e+01  4.06713286e-01 -3.19143036e-03 -5.00633815e-05  7.13904866e-02  8.55497392e-02 -1.10746163e-03
 4.60926783e+01  4.60926783e+01  4.05140338e-01 -3.71351167e-03 -3.91223079e-05  8.39635493e-02  8.48977751e-02 -1.11448781e-03
 4.61148796e+01  4.61148796e+01  4.03437479e-01 -4.18828654e-03 -2.89794082e-05  9.53868816e-02  8.42467585e-02 -1.11790360e-03
 4.61347141e+01  4.61347141e+01  4.01701428e-01 -4.61074474e-03 -1.98370128e-05  1.05543108e-01  8.36203063e-02 -1.11851155e-03
 4.61518026e+01  4.61518026e+01  4.00043858e-01 -4.97325603e-03 -1.19293824e-05  1.14251966e-01  8.30468527e-02 -1.11717733e-03
 4.61656793e+01  4.61656793e+01  3.98588011e-01 -5.26653712e-03 -5.50450870e-06  1.21293523e-01  8.25583378e-02 -1.11482704e-03
 4.61780583e+01  4.61780583e+01  3.97206522e-01 -5.52726833e-03  2.17614354e-07  1.27550512e-01  8.21053593e-02 -1.11177330e-03
 4.61911484e+01  4.61911484e+01  3.95661122e-01 -5.80198535e-03  6.24705201e-06  1.34140065e-01  8.16088323e-02 -1.10756570e-03
 4.62041129e+01  4.62041129e+01  3.94045189e-01 -6.07300159e-03  1.21861301e-05  1.40637823e-01  8.10994001e-02 -1.10241213e-03
 4.62228843e+01  4.62228843e+01  3.91555704e-01 -6.46338845e-03  2.07039022e-05  1.49992411e-01  8.03308501e-02 -1.09322674e-03
 4.62424882e+01  4.62424882e+01  3.88767777e-01 -6.86835415e-03  2.94660869e-05  1.59690131e-01  7.94894523e-02 -1.08148464e-03
 4.62670090e+01  4.62670090e+01  3.85012265e-01 -7.37062678e-03  4.01796881e-05  1.71709698e-01  7.83818551e-02 -1.06376832e-03
 4.62923903e+01  4.62923903e+01  3.80813646e-01 -7.88512309e-03  5.09156891e-05  1.84012782e-01  7.71715816e-02 -1.04197755e-03
 4.63215810e+01  4.63215810e+01  3.75597801e-01 -8.46943706e-03  6.27255300e-05  1.97975349e-01  7.57006251e-02 -1.01273810e-03
 4.63518982e+01  4.63518982e+01  3.69748024e-01 -9.06720169e-03  7.42778649e-05  2.12249572e-01  7.40849264e-02 -9.77866392e-04
 4.63855226e+01  4.63855226e+01  3.62752745e-01 -9.71838380e-03  8.61102867e-05  2.27790064e-01  7.21903175e-02 -9.34172866e-04
 4.64207510e+01  4.64207510e+01  3.54861949e-01 -1.03862093e-02  9.72607441e-05  2.43720179e-01  7.00922969e-02 -8.83201900e-04
 4.64593256e+01  4.64593256e+01  3.45576833e-01 -1.10991325e-02  1.07847459e-04  2.60721084e-01  6.76661347e-02 -8.21963013e-04
 4.64959913e+01  4.64959913e+01  3.36141273e-01 -1.17576824e-02  1.16206175e-04  2.76424540e-01  6.52390241e-02 -7.59188520e-04
 4.65297142e+01  4.65297142e+01  3.26951618e-01 -1.23458493e-02  1.22336972e-04  2.90452420e-01  6.29060405e-02 -6.98146712e-04
 4.65607080e+01  4.65607080e+01  3.18084908e-01 -1.28707444e-02  1.26597874e-04  3.02976370e-01  6.06796983e-02 -6.39777166e-04
 4.65895420e+01  4.65895420e+01  3.09483851e-01 -1.33449076e-02  1.29345960e-04  3.14296512e-01  5.85402865e-02 -5.83963887e-04
 4.66165048e+01  4.66165048e+01  3.01141958e-01 -1.37754244e-02  1.30837354e-04  3.24582249e-01  5.64822899e-02 -5.30819864e-04
 4.66415970e+01  4.66415970e+01  2.93126107e-01 -1.41644760e-02  1.31282295e-04  3.33885385e-01  5.45189537e-02 -4.80834408e-04
 4.66646543e+01  4.66646543e+01  2.85551146e-01 -1.45118014e-02  1.30890077e-04  3.42198751e-01  5.26753450e-02 -4.34689202e-04
 4.66854486e+01  4.66854486e+01  2.78552076e-01 -1.48164534e-02  1.29882608e-04  3.49498141e-01  5.09813008e-02 -3.93073700e-04
 4.67037083e+01  4.67037083e+01  2.72278233e-01 -1.50770986e-02  1.28492110e-04  3.55749554e-01  4.94699873e-02 -3.56654540e-04
 4.67190752e+01  4.67190752e+01  2.66907655e-01 -1.52913745e-02  1.26960139e-04  3.60893862e-01  4.81813857e-02 -3.26171674e-04
 4.67314929e+01  4.67314929e+01  2.62508367e-01 -1.54610857e-02  1.25483961e-04  3.64971845e-01  4.71292043e-02 -3.01693029e-04
 4.67437669e+01  4.67437669e+01  2.58108819e-01 -1.56257650e-02  1.23818913e-04  3.68932232e-01  4.60798896e-02 -2.77668660e-04
 4.67564893e+01  4.67564893e+01  2.53495797e-01 -1.57932014e-02  1.21880644e-04  3.72962560e-01  4.49827046e-02 -2.52979790e-04
 4.67721948e+01  4.67721948e+01  2.47728559e-01 -1.59952620e-02  1.19196176e-04  3.77831662e-01  4.36152319e-02 -2.22852309e-04
 4.67912505e+01  4.67912505e+01  2.40626011e-01 -1.62334485e-02  1.15518469e-04  3.83579599e-01  4.19373682e-02 -1.86901187e-04
 4.68133291e+01  4.68133291e+01  2.32256834e-01 -1.64997038e-02  1.10702275e-04  3.90016901e-01  3.99687239e-02 -1.46201071e-04
 4.68383223e+01  4.68383223e+01  2.22607851e-01 -1.67883076e-02  1.04567002e-04  3.97011026e-01  3.77098343e-02 -1.01545814e-04
 4.68658547e+01  4.68658547e+01  2.11772370e-01 -1.70902167e-02  9.70230348e-05  4.04349184e-01  3.51862764e-02 -5.43336199e-05
 4.68960115e+01  4.68960115e+01  1.99668018e-01 -1.74012872e-02  8.78947934e-05  4.11937770e-01  3.23827495e-02 -5.29656047e-06
 4.69287198e+01  4.69287198e+01  1.86276427e-01 -1.77150760e-02  7.70846559e-05  4.19627788e-01  2.92992164e-02  4.43834792e-05
 4.69643213e+01  4.69643213e+01  1.71410152e-01 -1.80282171e-02  6.43991451e-05  4.27346606e-01  2.58973016e-02  9.39211808e-05
 4.69966215e+01  4.69966215e+01  1.57679237e-01 -1.82863264e-02  5.22048184e-05  4.33752569e-01  2.27740495e-02  1.34485127e-04
 4.70239803e+01  4.70239803e+01  1.45881143e-01 -1.84853668e-02  4.14709251e-05  4.38727877e-01  2.01043096e-02  1.65413682e-04
 4.70474645e+01  4.70474645e+01  1.35640027e-01 -1.86417542e-02  3.20331480e-05  4.42665030e-01  1.77969512e-02  1.89360217e-04
 4.70682372e+01  4.70682372e+01  1.26499863e-01 -1.87688647e-02  2.35633369e-05  4.45888291e-01  1.57453374e-02  2.08488419e-04
 4.70867241e+01  4.70867241e+01  1.18305538e-01 -1.88730830e-02  1.59652071e-05  4.48550535e-01  1.39120720e-02  2.23864855e-04
 4.71027282e+01  4.71027282e+01  1.11169005e-01 -1.89565124e-02  9.36526285e-06  4.50697340e-01  1.23200350e-02  2.35912190e-04
 4.71157010e+01  4.71157010e+01  1.05356759e-01 -1.90195115e-02  4.01368468e-06  4.52329474e-01  1.10265245e-02  2.44812888e-04
 4.71279845e+01  4.71279845e+01  9.98320568e-02 -1.90753565e-02 -1.04482156e-06  4.53785324e-01  9.79955218e-03  2.52525623e-04
 4.71408176e+01  4.71408176e+01  9.40393458e-02 -1.91297604e-02 -6.31091866e-06  4.55212918e-01  8.51568838e-03  2.59841070e-04
 4.71548342e+01  4.71548342e+01  8.76897506e-02 -1.91847101e-02 -1.20313824e-05  4.56662748e-01  7.11142264e-03  2.66966836e-04
 4.71754212e+01  4.71754212e+01  7.83248962e-02 -1.92574596e-02 -2.03579222e-05  4.58584293e-01  5.04583179e-03  2.75807086e-04
 4.72008248e+01  4.72008248e+01  6.67154498e-02 -1.93370483e-02 -3.05209184e-05  4.60613128e-01  2.49313893e-03  2.84070421e-04
 4.72112843e+01  4.72112843e+01  6.19207100e-02 -1.93676742e-02 -3.46833478e-05  4.61338372e-01  1.44103875e-03  2.86626434e-04
 4.72250155e+01  4.72250155e+01  5.56176218e-02 -1.94085243e-02 -4.01716808e-05  4.62192747e-01  5.89933283e-05  2.89232989e-04
 4.72367848e+01  4.72367848e+01  5.02109690e-02 -1.94465598e-02 -4.49478118e-05  4.62836686e-01 -1.12646650e-03  2.90784956e-04
 4.72491366e+01  4.72491366e+01  4.45368549e-02 -1.94924222e-02 -5.01012822e-05  4.63424763e-01 -2.37175180e-03  2.91723132e-04
 4.72635298e+01  4.72635298e+01  3.79293021e-02 -1.95560475e-02 -5.63683505e-05  4.63996764e-01 -3.82495933e-03  2.91893987e-04
 4.72786746e+01  4.72786746e+01  3.09813110e-02 -1.96325556e-02 -6.32576187e-05  4.64467133e-01 -5.35722099e-03  2.90961776e-04
 4.72872757e+01  4.72872757e+01  2.70359235e-02 -1.96781936e-02 -6.72668840e-05  4.64674256e-01 -6.22901884e-03  2.89913706e-04
 4.72970280e+01  4.72970280e+01  2.25605905e-02 -1.97289036e-02 -7.18265668e-05  4.64856521e-01 -7.21894414e-03  2.88263886e-04
 4.73075712e+01  4.73075712e+01  1.77176796e-02 -1.97795339e-02 -7.66808781e-05  4.64990683e-01 -8.29075160e-03  2.85931194e-04
 4.73200002e+01  4.73200002e+01  1.20001382e-02 -1.98303873e-02 -8.21815847e-05  4.65064852e-01 -9.55594835e-03  2.82468054e-04
 4.73326580e+01  4.73326580e+01  6.16657244e-03 -1.98700479e-02 -8.74342519e-05  4.65046859e-01 -1.08456760e-02  2.78184307e-04
 4.73481409e+01  4.73481409e+01 -9.83948766e-04 -1.98998224e-02 -9.32716098e-05  4.64896306e-01 -1.24236417e-02  2.71984447e-04
 4.73657447e+01  4.73657447e+01 -9.13280496e-03 -1.99072196e-02 -9.90353450e-05  4.64552987e-01 -1.42162331e-02  2.63786170e-04
 4.73853345e+01  4.73853345e+01 -1.82215774e-02 -1.98815597e-02 -1.04291763e-04  4.63955213e-01 -1.62061222e-02  2.53431543e-04
 4.74042059e+01  4.74042059e+01 -2.69939854e-02 -1.98228378e-02 -1.08166801e-04  4.63164154e-01 -1.81150122e-02  2.42447964e-04
 4.74217794e+01  4.74217794e+01 -3.51745519e-02 -1.97382672e-02 -1.10710594e-04  4.62237392e-01 -1.98827877e-02  2.31526792e-04
 4.74379943e+01  4.74379943e+01 -4.27292192e-02 -1.96351623e-02 -1.12146495e-04  4.61219552e-01 -2.15032464e-02  2.21020493e-04
 4.74530543e+01  4.74530543e+01 -4.97481937e-02 -1.95189350e-02 -1.12713580e-04  4.60134280e-01 -2.29974051e-02  2.11024453e-04
 4.74671562e+01  4.74671562e+01 -5.63186680e-02 -1.93944098e-02 -1.12617966e-04  4.58995933e-01 -2.43856983e-02  2.01559584e-04
 4.74805033e+01  4.74805033e+01 -6.25303042e-02 -1.92663797e-02 -1.12050143e-04  4.57809852e-01 -2.56891772e-02  1.92585803e-04
 4.74933117e+01  4.74933117e+01 -6.84777978e-02 -1.91397777e-02 -1.11195604e-04  4.56572475e-01 -2.69300193e-02  1.84013782e-04
 4.75071421e+01  4.75071421e+01 -7.48756115e-02 -1.90067128e-02 -1.10132943e-04  4.55127717e-01 -2.82588358e-02  1.74838031e-04
 4.75198354e+01  4.75198354e+01 -8.07190908e-02 -1.88927536e-02 -1.09191732e-04  4.53702892e-01 -2.94686960e-02  1.66498945e-04
 4.75347839e+01  4.75347839e+01 -8.75628673e-02 -1.87698689e-02 -1.08244059e-04  4.51904322e-01 -3.08823446e-02  1.56769359e-04
 4.75529922e+01  4.75529922e+01 -9.58465401e-02 -1.86311969e-02 -1.07275611e-04  4.49538490e-01 -3.25889736e-02  1.45026190e-04
 4.75665548e+01  4.75665548e+01 -1.01981766e-01 -1.85316910e-02 -1.06591289e-04  4.47652001e-01 -3.38496320e-02  1.36349176e-04
 4.75818427e+01  4.75818427e+01 -1.08863682e-01 -1.84194920e-02 -1.05734055e-04  4.45399109e-01 -3.52600523e-02  1.26646353e-04
 4.76010340e+01  4.76010340e+01 -1.17452666e-01 -1.82748878e-02 -1.04387287e-04  4.42382559e-01 -3.70145450e-02  1.14622531e-04
 4.76207553e+01  4.76207553e+01 -1.26219184e-01 -1.81198209e-02 -1.02600365e-04  4.39065621e-01 -3.87984293e-02  1.02517302e-04
 4.76486601e+01  4.76486601e+01 -1.38513411e-01 -1.78871874e-02 -9.92954439e-05  4.33999911e-01 -4.12881170e-02  8.60133602e-05
 4.76779926e+01  4.76779926e+01 -1.51286771e-01 -1.76252053e-02 -9.48274522e-05  4.28209681e-01 -4.38595708e-02  6.97188636e-05
 4.77098577e+01  4.77098577e+01 -1.64973654e-01 -1.73202654e-02 -8.88510331e-05  4.21386292e-01 -4.65971955e-02  5.35938474e-05
 4.77429791e+01  4.77429791e+01 -1.78973111e-01 -1.69810821e-02 -8.14644769e-05  4.13714553e-01 -4.93777353e-02  3.89691519e-05
 4.77782333e+01  4.77782333e+01 -1.93598103e-01 -1.65956923e-02 -7.23863170e-05  4.04912022e-01 -5.22605179e-02  2.62406725e-05
 4.78152803e+01  4.78152803e+01 -2.08635309e-01 -1.61643201e-02 -6.16316408e-05  3.94969379e-01 -5.52000190e-02  1.64900486e-05
 4.78509894e+01  4.78509894e+01 -2.22784320e-01 -1.57236387e-02 -5.02329919e-05  3.84729772e-01 -5.79419328e-02  1.10094700e-05
 4.78833196e+01  4.78833196e+01 -2.35283574e-01 -1.53041686e-02 -3.91677978e-05  3.74917050e-01 -6.03436501e-02  9.64663482e-06
 4.79095153e+01  4.79095153e+01 -2.45183138e-01 -1.49503786e-02 -2.97667892e-05  3.66597175e-01 -6.22313758e-02  1.11977447e-05
 4.79312927e+01  4.79312927e+01 -2.53250905e-01 -1.46470049e-02 -2.17079040e-05  3.59434551e-01 -6.37598195e-02  1.43712816e-05
 4.79499098e+01  4.79499098e+01 -2.60027119e-01 -1.43811351e-02 -1.46773681e-05  3.53137793e-01 -6.50363118e-02  1.84780248e-05
 4.79658382e+01  4.79658382e+01 -2.65733845e-01 -1.41489796e-02 -8.58061914e-06  3.47625683e-01 -6.61059623e-02  2.30296996e-05
 4.79787219e+01  4.79787219e+01 -2.70287098e-01 -1.39580901e-02 -3.60644693e-06  3.43084325e-01 -6.69557479e-02  2.74192926e-05
 4.79909133e+01  4.79909133e+01 -2.74543050e-01 -1.37749359e-02  1.12626145e-06  3.38719765e-01 -6.77470057e-02  3.21601649e-05
 4.80037021e+01  4.80037021e+01 -2.78951569e-01 -1.35802086e-02  6.10863310e-06  3.34072071e-01 -6.85634256e-02  3.77493274e-05
 4.80177424e+01  4.80177424e+01 -2.83724408e-01 -1.33634042e-02  1.15885629e-05  3.28889028e-01 -6.94435074e-02  4.46126926e-05
 4.80363766e+01  4.80363766e+01 -2.89948196e-01 -1.30708704e-02  1.88562671e-05  3.21882415e-01 -7.05849278e-02  5.48946106e-05
 4.80567446e+01  4.80567446e+01 -2.96603712e-01 -1.27449872e-02  2.67636126e-05  3.14060599e-01 -7.17973276e-02  6.76539336e-05
 4.80809387e+01  4.80809387e+01 -3.04304747e-01 -1.23497682e-02  3.60582108e-05  3.04553483e-01 -7.31888814e-02  8.48474332e-05
 4.81066059e+01  4.81066059e+01 -3.12225660e-01 -1.19211147e-02  4.57407362e-05  2.94218649e-01 -7.46064775e-02  1.05456609e-04
 4.81352654e+01  4.81352654e+01 -3.20759071e-01 -1.14314574e-02  5.62523238e-05  2.82386776e-01 -7.61166216e-02  1.31258839e-04
 4.81654067e+01  4.81654067e+01 -3.29370465e-01 -1.09043760e-02  6.68687862e-05  2.69623587e-01 -7.76205445e-02  1.61431591e-04
 4.81981713e+01  4.81981713e+01 -3.38297493e-01 -1.03179275e-02  7.77802741e-05  2.55395130e-01 -7.91554549e-02  1.97543673e-04
 4.82326314e+01  4.82326314e+01 -3.47186012e-01 -9.68666477e-03  8.84169285e-05  2.40052750e-01 -8.06554266e-02  2.38943221e-04
 4.82697074e+01  4.82697074e+01 -3.56161195e-01 -8.99180225e-03  9.87490058e-05  2.23139767e-01 -8.21359007e-02  2.86964289e-04
 4.83026068e+01  4.83026068e+01 -3.63603284e-01 -8.36233360e-03  1.06839661e-04  2.07801674e-01 -8.33319963e-02  3.32199464e-04
 4.83314081e+01  4.83314081e+01 -3.69707321e-01 -7.80187301e-03  1.13017213e-04  1.94135625e-01 -8.42870491e-02  3.73508061e-04
 4.83568012e+01  4.83568012e+01 -3.74765286e-01 -7.30085010e-03  1.17716327e-04  1.81914002e-01 -8.50569491e-02  4.11011069e-04
 4.83795159e+01  4.83795159e+01 -3.79029040e-01 -6.84749185e-03  1.21297437e-04  1.70852913e-01 -8.56877989e-02  4.45237576e-04
 4.83997011e+01  4.83997011e+01 -3.82608956e-01 -6.44071860e-03  1.23969174e-04  1.60927871e-01 -8.62021881e-02  4.76058622e-04
 4.84170970e+01  4.84170970e+01 -3.85534867e-01 -6.08734678e-03  1.25876553e-04  1.52306152e-01 -8.66103814e-02  5.02837482e-04
 4.84311963e+01  4.84311963e+01 -3.87797252e-01 -5.79911404e-03  1.27149386e-04  1.45274400e-01 -8.69172431e-02  5.24636281e-04
 4.84440535e+01  4.84440535e+01 -3.89774672e-01 -5.53490324e-03  1.28094192e-04  1.38829515e-01 -8.71782766e-02  5.44550797e-04
 4.84576569e+01  4.84576569e+01 -3.91777372e-01 -5.25399211e-03  1.28867504e-04  1.31978402e-01 -8.74348632e-02  5.65620657e-04
 4.84714792e+01  4.84714792e+01 -3.93717549e-01 -4.96718149e-03  1.29413326e-04  1.24984886e-01 -8.76748671e-02  5.86991005e-04
 4.84910052e+01  4.84910052e+01 -3.96294584e-01 -4.55977613e-03  1.29770349e-04  1.15053933e-01 -8.79781900e-02  6.17031519e-04
 4.85115206e+01  4.85115206e+01 -3.98794433e-01 -4.12905983e-03  1.29622540e-04  1.04559405e-01 -8.82516576e-02  6.48301448e-04
 4.85368302e+01  4.85368302e+01 -4.01583179e-01 -3.59421724e-03  1.28704565e-04  9.15356221e-02 -8.85249172e-02  6.86278275e-04
 4.85630295e+01  4.85630295e+01 -4.04124217e-01 -3.03689853e-03  1.26906500e-04  7.79750785e-02 -8.87329040e-02  7.24664348e-04
 4.85929176e+01  4.85929176e+01 -4.06590799e-01 -2.39708559e-03  1.23821698e-04  6.24223646e-02 -8.88768292e-02  7.66981888e-04
 4.86238439e+01  4.86238439e+01 -4.08655398e-01 -1.73117580e-03  1.19502676e-04  4.62542705e-02 -8.89207303e-02  8.08748158e-04
 4.86579009e+01  4.86579009e+01 -4.10352268e-01 -9.94162830e-04  1.13475679e-04  2.83845541e-02 -8.88452395e-02  8.51900035e-04
 4.86933172e+01  4.86933172e+01 -4.11473205e-01 -2.24650435e-04  1.05876235e-04  9.75674397e-03 -8.86289366e-02  8.93105435e-04
 4.87317340e+01  4.87317340e+01 -4.11945160e-01  6.12286986e-04  9.62191001e-05 -1.04663784e-02 -8.82355386e-02  9.32980263e-04
 4.87701285e+01  4.87701285e+01 -4.11642588e-01  1.44963938e-03  8.52470191e-05 -3.06593647e-02 -8.76776379e-02  9.67255075e-04
 4.88050833e+01  4.88050833e+01 -4.10694400e-01  2.21153074e-03  7.42502381e-05 -4.89966851e-02 -8.70270135e-02  9.93189982e-04
 4.88367690e+01  4.88367690e+01 -4.09281934e-01  2.90082003e-03  6.35720728e-05 -6.55566607e-02 -8.63202690e-02  1.01207134e-03
 4.88658191e+01  4.88658191e+01 -4.07526334e-01  3.53086404e-03  5.32887732e-05 -8.06683178e-02 -8.55751369e-02  1.02532500e-03
 4.88927863e+01  4.88927863e+01 -4.05503805e-01  4.11346689e-03  4.34034256e-05 -9.46209966e-02 -8.48007744e-02  1.03403220e-03
 4.89177403e+01  4.89177403e+01 -4.03296922e-01  4.65012961e-03  3.40328809e-05 -1.07455745e-01 -8.40138255e-02  1.03893010e-03
 4.89405100e+01  4.89405100e+01 -4.01003413e-01  5.13737026e-03  2.53489078e-05 -1.19094064e-01 -8.32371609e-02  1.04070788e-03
 4.89608280e+01  4.89608280e+01 -3.98732629e-01  5.56989081e-03  1.75318540e-05 -1.29414045e-01 -8.24972627e-02  1.04010625e-03
 4.89783832e+01  4.89783832e+01 -3.96601228e-01  5.94168962e-03  1.07528830e-05 -1.38276915e-01 -8.18226431e-02  1.03791795e-03
 4.89927695e+01  4.89927695e+01 -3.94738068e-01  6.24494022e-03  5.19633825e-06 -1.45500208e-01 -8.12455432e-02  1.03497078e-03
 4.90052755e+01  4.90052755e+01 -3.93033572e-01  6.50742888e-03  3.75497581e-07 -1.51748652e-01 -8.07262330e-02  1.03156576e-03
 4.90190287e+01  4.90190287e+01 -3.91068405e-01  6.79480845e-03 -4.90508998e-06 -1.58585556e-01 -8.01363116e-02  1.02691944e-03
 4.90317948e+01  4.90317948e+01 -3.89159699e-01  7.06028601e-03 -9.77796233e-06 -1.64897727e-01 -7.95712040e-02  1.02176593e-03
 4.90507019e+01  4.90507019e+01 -3.86184114e-01  7.45107003e-03 -1.69239284e-05 -1.74183089e-01 -7.87034982e-02  1.01266091e-03
 4.90701277e+01  4.90701277e+01 -3.82943280e-01  7.84940040e-03 -2.41530410e-05 -1.83640498e-01 -7.77740925e-02  1.00149858e-03
 4.90947723e+01  4.90947723e+01 -3.78566453e-01  8.34977078e-03 -3.31146229e-05 -1.95510859e-01 -7.65403882e-02  9.84755341e-04
 4.91201195e+01  4.91201195e+01 -3.73758529e-01  8.85818299e-03 -4.20337817e-05 -2.07561728e-01 -7.52086587e-02  9.64602071e-04
 4.91494821e+01  4.91494821e+01 -3.67805810e-01  9.43861816e-03 -5.19114309e-05 -2.21308471e-01 -7.35876458e-02  9.37680249e-04
 4.91798863e+01  4.91798863e+01 -3.61215123e-01  1.00292657e-02 -6.15393094e-05 -2.35286474e-01 -7.18222689e-02  9.05953690e-04
 4.92137414e+01  4.92137414e+01 -3.53374814e-01  1.06735487e-02 -7.14336861e-05 -2.50524104e-01 -6.97549758e-02  8.66317772e-04
 4.92491718e+01  4.92491718e+01 -3.44615727e-01  1.13315339e-02 -8.07399444e-05 -2.66078555e-01 -6.74800168e-02  8.20376682e-04
 4.92880730e+01  4.92880730e+01 -3.34362603e-01  1.20333462e-02 -8.95903705e-05 -2.82665398e-01 -6.48551524e-02  7.65255460e-04
 4.93294667e+01  4.93294667e+01 -3.22743024e-01  1.27546824e-02 -9.73004805e-05 -2.99715484e-01 -6.19215861e-02  7.01987146e-04
 4.93675486e+01  4.93675486e+01 -3.11427240e-01  1.33936434e-02 -1.02742541e-04 -3.14825629e-01 -5.90999265e-02  6.40298278e-04
 4.94044662e+01  4.94044662e+01 -2.99904707e-01  1.39891651e-02 -1.06440856e-04 -3.28920125e-01 -5.62572299e-02  5.78011736e-04
 4.94378780e+01  4.94378780e+01 -2.89023599e-01  1.45068371e-02 -1.08414783e-04 -3.41185925e-01 -5.35975319e-02  5.20100935e-04
 4.94696079e+01  4.94696079e+01 -2.78306460e-01  1.49788929e-02 -1.09067302e-04 -3.52386316e-01 -5.09988833e-02  4.64243584e-04
 4.94984461e+01  4.94984461e+01 -2.68253279e-01  1.53907963e-02 -1.08627882e-04 -3.62175033e-01 -4.85784066e-02  4.13130217e-04
 4.95225611e+01  4.95225611e+01 -2.59625679e-01  1.57223388e-02 -1.07511766e-04 -3.70067026e-01 -4.65133967e-02  3.70379176e-04
 4.95429775e+01  4.95429775e+01 -2.52168915e-01  1.59936252e-02 -1.06041522e-04 -3.76534990e-01 -4.47371578e-02  3.34331274e-04
 4.95604167e+01  4.95604167e+01 -2.45692101e-01  1.62183836e-02 -1.04410948e-04 -3.81901758e-01 -4.32004471e-02  3.03741355e-04
 4.95749765e+01  4.95749765e+01 -2.40210731e-01  1.64010390e-02 -1.02790093e-04 -3.86269304e-01 -4.19041701e-02  2.78399485e-04
 4.95873993e+01  4.95873993e+01 -2.35481958e-01  1.65532444e-02 -1.01224034e-04 -3.89913380e-01 -4.07889025e-02  2.56953155e-04
 4.95999927e+01  4.95999927e+01 -2.30640521e-01  1.67040789e-02 -9.94679854e-05 -3.93529182e-01 -3.96498897e-02  2.35407019e-04
 4.96128199e+01  4.96128199e+01 -2.25660833e-01  1.68540956e-02 -9.75088389e-05 -3.97130270e-01 -3.84812584e-02  2.13689763e-04
 4.96302431e+01  4.96302431e+01 -2.18820794e-01  1.70519473e-02 -9.45803884e-05 -4.01887849e-01 -3.68807133e-02  1.84612568e-04
 4.96497516e+01  4.96497516e+01 -2.11061164e-01  1.72652951e-02 -9.09491984e-05 -4.07029800e-01 -3.50713328e-02  1.52703656e-04
 4.96734982e+01  4.96734982e+01 -2.01477218e-01  1.75131695e-02 -8.60522146e-05 -4.13021510e-01 -3.28455409e-02  1.14907528e-04
 4.96991485e+01  4.96991485e+01 -1.90961466e-01  1.77661315e-02 -8.02116118e-05 -4.19159212e-01 -3.04143324e-02  7.55249007e-05
 4.97283253e+01  4.97283253e+01 -1.78804619e-01  1.80349356e-02 -7.29316158e-05 -4.25712233e-01 -2.76174674e-02  3.27606992e-05
 4.97595381e+01  4.97595381e+01 -1.65583585e-01  1.82998699e-02 -6.44751475e-05 -4.32209964e-01 -2.45918534e-02 -1.03489499e-05
 4.97942557e+01  4.97942557e+01 -1.50635724e-01  1.85666939e-02 -5.43761164e-05 -4.38805224e-01 -2.11904432e-02 -5.48034627e-05
 4.98270080e+01  4.98270080e+01 -1.36319308e-01  1.87912023e-02 -4.42988267e-05 -4.44408496e-01 -1.79512921e-02 -9.31300833e-05
 4.98579542e+01  4.98579542e+01 -1.22618251e-01  1.89788186e-02 -3.43982677e-05 -4.49144035e-01 -1.48678269e-02 -1.25945554e-04
 4.98859472e+01  4.98859472e+01 -1.10092959e-01  1.91278745e-02 -2.52153958e-05 -4.52955058e-01 -1.20626696e-02 -1.52675949e-04
 4.99088466e+01  4.99088466e+01 -9.97624188e-02  1.92352465e-02 -1.75975127e-05 -4.55736081e-01 -9.75864749e-03 -1.72404894e-04
 4.99281306e+01  4.99281306e+01 -9.10096605e-02  1.93155947e-02 -1.11411371e-05 -4.57841549e-01 -7.81315188e-03 -1.87503335e-04
 4.99457751e+01  4.99457751e+01 -8.29626275e-02  1.93813138e-02 -5.22019989e-06 -4.59577600e-01 -6.02972361e-03 -2.00092720e-04
