 time            time            v(n1)           v(n2)           v(n3)           i(L1)           i(L2)           i(L3)
 7.06716088e-01  7.06716088e-01  9.55866593e-04  2.57621877e-07 -1.38553189e-09  2.22679695e-04 -1.73456750e-06  8.75359999e-09
 7.26547848e-01  7.26547848e-01  1.03274447e-03  2.93915158e-07 -1.56736488e-09  2.47790028e-04 -1.91973148e-06  9.56583173e-09
 7.46990811e-01  7.46990811e-01  1.11565843e-03  3.35313928e-07 -1.77205843e-09  2.75749406e-04 -2.12408040e-06  1.04413818e-08
 7.68069025e-01  7.68069025e-01  1.20505843e-03  3.82534583e-07 -2.00226544e-09  3.06884315e-04 -2.34949087e-06  1.13828380e-08
 7.89809488e-01  7.89809488e-01  1.30143047e-03  4.36397487e-07 -2.26091411e-09  3.41561738e-04 -2.59801823e-06  1.23924278e-08
 8.12239875e-01  8.12239875e-01  1.40528784e-03  4.97835954e-07 -2.55119551e-09  3.80190381e-04 -2.87188100e-06  1.34717535e-08
 8.35390750e-01  8.35390750e-01  1.51718131e-03  5.67917553e-07 -2.87659808e-09  4.23229252e-04 -3.17349330e-06  1.46216925e-08
 8.59294120e-01  8.59294120e-01  1.63769270e-03  6.47858421e-07 -3.24089311e-09  4.71190990e-04 -3.50545368e-06  1.58420857e-08
 8.83985074e-01  8.83985074e-01  1.76744257e-03  7.39048863e-07 -3.64815432e-09  5.24651397e-04 -3.87057029e-06  1.71315245e-08
 9.09500942e-01  9.09500942e-01  1.90708528e-03  8.43074265e-07 -4.10273273e-09  5.84255189e-04 -4.27185078e-06  1.84869570e-08
 9.35882588e-01  9.35882588e-01  2.05731441e-03  9.61746805e-07 -4.60925238e-09  6.50727190e-04 -4.71251867e-06  1.99033342e-08
 9.63174048e-01  9.63174048e-01  2.21885849e-03  1.09713481e-06 -5.17256134e-09  7.24881075e-04 -5.19599982e-06  2.13730896e-08
 9.91423663e-01  9.91423663e-01  2.39248404e-03  1.25160298e-06 -5.79768785e-09  8.07633151e-04 -5.72592624e-06  2.28856046e-08
 1.02068414e+00  1.02068414e+00  2.57899097e-03  1.42785281e-06 -6.48974597e-09  9.00015041e-04 -6.30611253e-06  2.44265055e-08
 1.05101368e+00  1.05101368e+00  2.77921277e-03  1.62897464e-06 -7.25382583e-09  1.00319141e-03 -6.94054001e-06  2.59768924e-08
 1.08247652e+00  1.08247652e+00  2.99401031e-03  1.85850301e-06 -8.09481870e-09  1.11847810e-03 -7.63331241e-06  2.75123826e-08
 1.11514423e+00  1.11514423e+00  3.22426802e-03  2.12048531e-06 -9.01719700e-09  1.24736598e-03 -8.38860764e-06  2.90020272e-08
 1.14909684e+00  1.14909684e+00  3.47088408e-03  2.41955780e-06 -1.00247003e-08  1.39154708e-03 -9.21059476e-06  3.04070085e-08
 1.18442464e+00  1.18442464e+00  3.73476048e-03  2.76103828e-06 -1.11199296e-08  1.55294809e-03 -1.01033305e-05  3.16791425e-08
 1.22123014e+00  1.22123014e+00  4.01678625e-03  3.15103200e-06 -1.23037944e-08  1.73376925e-03 -1.10706057e-05  3.27591080e-08
 1.25963091e+00  1.25963091e+00  4.31781727e-03  3.59656060e-06 -1.35747887e-08  1.93653393e-03 -1.21157443e-05  3.35743941e-08
 1.29976304e+00  1.29976304e+00  4.63864651e-03  4.10571416e-06 -1.49280203e-08  2.16414928e-03 -1.32413203e-05  3.40368903e-08
 1.34178598e+00  1.34178598e+00  4.97996542e-03  4.68783918e-06 -1.63539241e-08  2.41998502e-03 -1.44487755e-05  3.40400693e-08
 1.38588906e+00  1.38588906e+00  5.34230920e-03  5.35376940e-06 -1.78365298e-08  2.70797517e-03 -1.57378877e-05  3.34556645e-08
 1.43230073e+00  1.43230073e+00  5.72598230e-03  6.11612175e-06 -1.93511177e-08  3.03275582e-03 -1.71060308e-05  3.21297161e-08
 1.48130188e+00  1.48130188e+00  6.13095205e-03  6.98968308e-06 -2.08609863e-08  3.39985551e-03 -1.85471221e-05  2.98777803e-08
