 time            time            v(n1)           v(n2)           v(n3)           i(L1)           i(L2)           i(L3)
 6.81922817e-07  6.81922817e-07 -2.35829800e-02 -1.80291779e-04  1.80578327e-06  3.54792602e-05 -2.69517520e-06  2.02225174e-08
 6.88373213e-07  6.88373213e-07 -2.47694002e-02 -1.71054298e-04  1.67392224e-06  2.92904917e-05 -2.73838136e-06  2.17081391e-08
 6.95451393e-07  6.95451393e-07 -2.60537803e-02 -1.60491616e-04  1.51125890e-06  2.21619667e-05 -2.77847398e-06  2.31768896e-08
 7.02780640e-07  7.02780640e-07 -2.73600000e-02 -1.49195886e-04  1.32356640e-06  1.44148489e-05 -2.81176499e-06  2.45037208e-08
 7.10613795e-07  7.10613795e-07 -2.87239233e-02 -1.36865831e-04  1.10207922e-06  5.73295472e-06 -2.83799354e-06  2.56852503e-08
 7.18677055e-07  7.18677055e-07 -3.00871412e-02 -1.24065928e-04  8.52595103e-07 -3.62586493e-06 -2.85489165e-06  2.66272258e-08
 7.27161046e-07  7.27161046e-07 -3.14696766e-02 -1.10682251e-04  5.68127979e-07 -1.39188561e-05 -2.86172844e-06  2.72979692e-08
 7.35890966e-07  7.35890966e-07 -3.28288918e-02 -9.72206232e-05  2.54214535e-07 -2.49669892e-05 -2.85733243e-06  2.76259532e-08
 7.44195423e-07  7.44195423e-07 -3.40548409e-02 -8.48988300e-05 -6.14998870e-08 -3.58853855e-05 -2.84278338e-06  2.75822948e-08
 7.52523404e-07  7.52523404e-07 -3.52113133e-02 -7.31859485e-05 -3.91054436e-07 -4.72112853e-05 -2.81855617e-06  2.71793846e-08
 7.60666540e-07  7.60666540e-07 -3.62646290e-02 -6.24851086e-05 -7.21126906e-07 -5.86259360e-05 -2.78612012e-06  2.64319276e-08
 7.69218038e-07  7.69218038e-07 -3.72808691e-02 -5.21410577e-05 -1.06943539e-06 -7.09456421e-05 -2.74347584e-06  2.52707106e-08
 7.78625164e-07  7.78625164e-07 -3.82833743e-02 -4.18533774e-05 -1.44407719e-06 -8.48517614e-05 -2.68738067e-06  2.35583521e-08
 7.84548062e-07  7.84548062e-07 -3.88490619e-02 -3.59446350e-05 -1.67045634e-06 -9.37808403e-05 -2.64751158e-06  2.22540968e-08
 7.89404693e-07  7.89404693e-07 -3.92731636e-02 -3.14026010e-05 -1.84740823e-06 -1.01192501e-04 -2.61241537e-06  2.10604626e-08
 7.93492051e-07  7.93492051e-07 -3.96012442e-02 -2.77603897e-05 -1.98803111e-06 -1.07487153e-04 -2.58131590e-06  1.99738885e-08
 7.98599707e-07  7.98599707e-07 -3.99727348e-02 -2.34157873e-05 -2.15070001e-06 -1.15418049e-04 -2.54059194e-06  1.85187469e-08
 8.02417942e-07  8.02417942e-07 -4.02217918e-02 -2.02862520e-05 -2.26109913e-06 -1.21389459e-04 -2.50886595e-06  1.73654418e-08
 8.05994536e-07  8.05994536e-07 -4.04322818e-02 -1.74198251e-05 -2.35443900e-06 -1.27012372e-04 -2.47820057e-06  1.62389797e-08
 8.09434927e-07  8.09434927e-07 -4.06134795e-02 -1.46968126e-05 -2.43385082e-06 -1.32444866e-04 -2.44787185e-06  1.51176806e-08
 8.12384752e-07  8.12384752e-07 -4.07519232e-02 -1.23703167e-05 -2.49303014e-06 -1.37119098e-04 -2.42123689e-06  1.41300664e-08
 8.14768559e-07  8.14768559e-07 -4.08522178e-02 -1.04842898e-05 -2.53436837e-06 -1.40906182e-04 -2.39929556e-06  1.33163382e-08
 8.16910276e-07  8.16910276e-07 -4.09333771e-02 -8.77690520e-06 -2.56623341e-06 -1.44315195e-04 -2.37926879e-06  1.25748627e-08
 8.19157988e-07  8.19157988e-07 -4.10093297e-02 -6.96337347e-06 -2.59398477e-06 -1.47898685e-04 -2.35793411e-06  1.17876862e-08
 8.21795151e-07  8.21795151e-07 -4.10862507e-02 -4.79514853e-06 -2.61867866e-06 -1.52109376e-04 -2.33249028e-06  1.08546048e-08
 8.24316005e-07  8.24316005e-07 -4.11473344e-02 -2.67008333e-06 -2.63394639e-06 -1.56139550e-04 -2.30775091e-06  9.95533049e-09
 8.27644427e-07  8.27644427e-07 -4.12090958e-02  2.37298643e-07 -2.64087776e-06 -1.61466329e-04 -2.27445362e-06  8.76146389e-09
 8.30918542e-07  8.30918542e-07 -4.12486043e-02  3.23527192e-06 -2.63223711e-06 -1.66709860e-04 -2.24098394e-06  7.58495384e-09
 8.34800945e-07  8.34800945e-07 -4.12677395e-02  7.00779224e-06 -2.60097608e-06 -1.72928390e-04 -2.20034599e-06  6.19545786e-09
 8.38339680e-07  8.38339680e-07 -4.12586358e-02  1.06881060e-05 -2.55166412e-06 -1.78593728e-04 -2.16237162e-06  4.94199406e-09
 8.42178575e-07  8.42178575e-07 -4.12197214e-02  1.49850456e-05 -2.47465727e-06 -1.84732345e-04 -2.12011512e-06  3.60603813e-09
 8.45745627e-07  8.45745627e-07 -4.11561326e-02  1.92993684e-05 -2.38035239e-06 -1.90425688e-04 -2.07980410e-06  2.39572839e-09
 8.49542783e-07  8.49542783e-07 -4.10590321e-02  2.42743242e-05 -2.25508602e-06 -1.96470719e-04 -2.03570876e-06  1.15051029e-09
 8.53425669e-07  8.53425669e-07 -4.09279972e-02  2.98119549e-05 -2.09979196e-06 -2.02630921e-04 -1.98926284e-06 -6.56059147e-11
 8.57787652e-07  8.57787652e-07 -4.07420408e-02  3.66293420e-05 -1.89191352e-06 -2.09519247e-04 -1.93531388e-06 -1.34778360e-09
 8.62421356e-07  8.62421356e-07 -4.04990479e-02  4.46218859e-05 -1.63198575e-06 -2.16791954e-04 -1.87576416e-06 -2.59422315e-09
 8.67268491e-07  8.67268491e-07 -4.01941661e-02  5.38716377e-05 -1.31705545e-06 -2.24341270e-04 -1.81076327e-06 -3.74929334e-09
 8.72185030e-07  8.72185030e-07 -3.98313774e-02  6.42389228e-05 -9.53354985e-07 -2.31927795e-04 -1.74172511e-06 -4.74282065e-09
 8.77224218e-07  8.77224218e-07 -3.94030029e-02  7.59432869e-05 -5.35761433e-07 -2.39618637e-04 -1.66739902e-06 -5.55118981e-09
 8.82318401e-07  8.82318401e-07 -3.89112293e-02  8.89074331e-05 -7.01799397e-08 -2.47294562e-04 -1.58824839e-06 -6.12879464e-09
