 time            time            v(n1)           v(n2)           v(n3)           i(L1)           i(L2)           i(L3)
 8.44510256e+01  8.44510256e+01  4.06396529e-01  8.68461179e-03 -2.31033511e-05 -1.41829355e-01  8.32293622e-02  4.38018745e-05
 8.44887422e+01  8.44887422e+01  4.11782447e-01  7.97507414e-03 -2.69558416e-05 -1.21961926e-01  8.45108626e-02  2.51145472e-05
 8.45315480e+01  8.45315480e+01  4.16990434e-01  7.14605807e-03 -3.05992321e-05 -9.91514634e-02  8.57899614e-02  3.23373919e-06
 8.45815131e+01  8.45815131e+01  4.21838108e-01  6.14803131e-03 -3.38376564e-05 -7.22433058e-02  8.70413016e-02 -2.26682874e-05
 8.46430558e+01  8.46430558e+01  4.25966113e-01  4.87711856e-03 -3.63112489e-05 -3.88072551e-02  8.82151622e-02 -5.41393761e-05
 8.46882772e+01  8.46882772e+01  4.27694271e-01  3.91611631e-03 -3.70790330e-05 -1.41068493e-02  8.88140310e-02 -7.63963920e-05
 8.47261105e+01  8.47261105e+01  4.28286750e-01  3.09608754e-03 -3.70610408e-05  6.59468464e-03  8.91403434e-02 -9.40921697e-05
 8.47660885e+01  8.47660885e+01  4.28066111e-01  2.21548130e-03 -3.64252672e-05  2.84578042e-02  8.93095177e-02 -1.11538797e-04
 8.48083855e+01  8.48083855e+01  4.26885777e-01  1.27010374e-03 -3.51159465e-05  5.15245639e-02  8.92896706e-02 -1.28267283e-04
 8.48473843e+01  8.48473843e+01  4.24936866e-01  3.87869670e-04 -3.33840399e-05  7.26906232e-02  8.90886339e-02 -1.41862732e-04
 8.48818940e+01  8.48818940e+01  4.22526392e-01 -3.99743184e-04 -3.14812072e-05  9.13061896e-02  8.87636038e-02 -1.52260294e-04
 8.49178470e+01  8.49178470e+01  4.19334124e-01 -1.22556396e-03 -2.91863552e-05  1.10553203e-01  8.82774123e-02 -1.61312923e-04
 8.49543718e+01  8.49543718e+01  4.15384710e-01 -2.06828595e-03 -2.65928381e-05  1.29919858e-01  8.76289847e-02 -1.68529148e-04
 8.49876597e+01  8.49876597e+01  4.11170450e-01 -2.83812636e-03 -2.40550449e-05  1.47379634e-01  8.69024124e-02 -1.73291600e-04
 8.50208884e+01  8.50208884e+01  4.06384826e-01 -3.60681591e-03 -2.14120994e-05  1.64601502e-01  8.60484310e-02 -1.76269578e-04
 8.50513599e+01  8.50513599e+01  4.01493359e-01 -4.31067093e-03 -1.89384254e-05  1.80192338e-01  8.51527084e-02 -1.77418331e-04
 8.50813642e+01  8.50813642e+01  3.96212361e-01 -5.00157065e-03 -1.64991047e-05  1.95336548e-01  8.41660396e-02 -1.77066078e-04
 8.51093407e+01  8.51093407e+01  3.90878127e-01 -5.64284346e-03 -1.42572778e-05  2.09256388e-01  8.31531088e-02 -1.75421216e-04
 8.51366140e+01  8.51366140e+01  3.85302054e-01 -6.26434859e-03 -1.21342121e-05  2.22625957e-01  8.20800146e-02 -1.72615018e-04
 8.51622917e+01  8.51622917e+01  3.79717572e-01 -6.84541450e-03 -1.02182818e-05  2.35021162e-01  8.09931465e-02 -1.68914031e-04
 8.51870946e+01  8.51870946e+01  3.74019579e-01 -7.40221729e-03 -8.46700971e-06  2.46807000e-01  7.98735427e-02 -1.64394977e-04
 8.52105242e+01  8.52105242e+01  3.68366850e-01 -7.92355036e-03 -6.92130322e-06  2.57762969e-01  7.87536633e-02 -1.59306396e-04
 8.52329544e+01  8.52329544e+01  3.62712892e-01 -8.41788875e-03 -5.55616451e-06  2.68082941e-01  7.76255510e-02 -1.53721840e-04
 8.52541131e+01  8.52541131e+01  3.57165370e-01 -8.87948657e-03 -4.38389455e-06  2.77660596e-01  7.65118037e-02 -1.47846333e-04
 8.52741783e+01  8.52741783e+01  3.51715351e-01 -9.31261676e-03 -3.38599707e-06  2.86597184e-01  7.54117086e-02 -1.41759519e-04
 8.52930019e+01  8.52930019e+01  3.46437681e-01 -9.71453768e-03 -2.55855661e-06  2.94847190e-01  7.43413575e-02 -1.35620800e-04
 8.53106545e+01  8.53106545e+01  3.41345318e-01 -1.00873206e-02 -1.88437959e-06  3.02463173e-01  7.33043112e-02 -1.29510937e-04
 8.53270536e+01  8.53270536e+01  3.36492348e-01 -1.04298300e-02 -1.35100653e-06  3.09430784e-01  7.23124372e-02 -1.23549399e-04
 8.53422183e+01  8.53422183e+01  3.31901361e-01 -1.07431298e-02 -9.40865442e-07  3.15779578e-01  7.13711440e-02 -1.17809048e-04
 8.53561076e+01  8.53561076e+01  3.27610523e-01 -1.10270610e-02 -6.37716327e-07  3.21513262e-01  7.04889713e-02 -1.12373506e-04
 8.53687350e+01  8.53687350e+01  3.23639066e-01 -1.12825938e-02 -4.23978036e-07  3.26657467e-01  6.96705160e-02 -1.07295021e-04
 8.53789495e+01  8.53789495e+01  3.20377966e-01 -1.14874247e-02 -2.95161890e-07  3.30770163e-01  6.89971366e-02 -1.03098298e-04
 8.53881061e+01  8.53881061e+01  3.17418091e-01 -1.16695781e-02 -2.13776980e-07  3.34419537e-01  6.83849804e-02 -9.92735456e-05
 8.53964071e+01  8.53964071e+01  3.14705233e-01 -1.18334865e-02 -1.68239272e-07  3.37697014e-01  6.78231325e-02 -9.57584291e-05
 8.54044669e+01  8.54044669e+01  3.12044537e-01 -1.19914949e-02 -1.50029604e-07  3.40850855e-01  6.72713937e-02 -9.23049500e-05
 8.54129715e+01  8.54129715e+01  3.09208787e-01 -1.21569826e-02 -1.58872480e-07  3.44148081e-01  6.66826286e-02 -8.86207843e-05
 8.54216145e+01  8.54216145e+01  3.06297470e-01 -1.23238325e-02 -1.97657293e-07  3.47466380e-01  6.60774272e-02 -8.48377573e-05
 8.54314122e+01  8.54314122e+01  3.02961637e-01 -1.25113207e-02 -2.78269144e-07  3.51187930e-01  6.53830890e-02 -8.05062210e-05
 8.54431176e+01  8.54431176e+01  2.98927398e-01 -1.27329549e-02 -4.26046136e-07  3.55577526e-01  6.45421767e-02 -7.52783519e-05
 8.54575062e+01  8.54575062e+01  2.93896405e-01 -1.30017881e-02 -6.85062603e-07  3.60887921e-01  6.34917618e-02 -6.87854632e-05
 8.54760550e+01  8.54760550e+01  2.87295791e-01 -1.33422983e-02 -1.14566143e-06  3.67592429e-01  6.21109290e-02 -6.03324181e-05
 8.55017186e+01  8.55017186e+01  2.77955034e-01 -1.38017480e-02 -2.01893838e-06  3.76600855e-01  6.01521662e-02 -4.85466730e-05
 8.55424952e+01  8.55424952e+01  2.62635680e-01 -1.45024136e-02 -3.96712973e-06  3.90256409e-01  5.69296134e-02 -2.98326120e-05
 8.55725179e+01  8.55725179e+01  2.50995016e-01 -1.49942313e-02 -5.83390715e-06  3.99782369e-01  5.44739186e-02 -1.62175587e-05
 8.56040387e+01  8.56040387e+01  2.38459356e-01 -1.54875492e-02 -8.17655620e-06  4.09288341e-01  5.18240377e-02 -2.24366922e-06
 8.56353714e+01  8.56353714e+01  2.25695040e-01 -1.59535740e-02 -1.08770255e-05  4.18222720e-01  4.91213143e-02  1.11614708e-05
 8.56699307e+01  8.56699307e+01  2.11285141e-01 -1.64383367e-02 -1.42576461e-05  4.27467689e-01  4.60661357e-02  2.51967382e-05
 8.57021169e+01  8.57021169e+01  1.97570108e-01 -1.68613067e-02 -1.77566615e-05  4.35491211e-01  4.31555811e-02  3.74016789e-05
 8.57377757e+01  8.57377757e+01  1.82066550e-01 -1.72967943e-02 -2.19848934e-05  4.43706030e-01  3.98637945e-02  4.97634046e-05
 8.57712203e+01  8.57712203e+01  1.67251468e-01 -1.76727898e-02 -2.62429029e-05  4.50755254e-01  3.67178186e-02  6.00999268e-05
 8.58076120e+01  8.58076120e+01  1.50855137e-01 -1.80453929e-02 -3.11389874e-05  4.57692259e-01  3.32371362e-02  6.98055547e-05
 8.58427402e+01  8.58427402e+01  1.34780172e-01 -1.83682864e-02 -3.60647963e-05  4.63652723e-01  2.98271249e-02  7.75224363e-05
 8.58803918e+01  8.58803918e+01  1.17309614e-01 -1.86736652e-02 -4.14870531e-05  4.69227702e-01  2.61253387e-02  8.38715666e-05
 8.59175457e+01  8.59175457e+01  9.98555579e-02 -1.89333617e-02 -4.69042429e-05  4.73894007e-01  2.24329130e-02  8.80990711e-05
 8.59570024e+01  8.59570024e+01  8.11234475e-02 -1.91654493e-02 -5.26442595e-05  4.77931848e-01  1.84775580e-02  9.03085211e-05
 8.59982456e+01  8.59982456e+01  6.13805733e-02 -1.93732433e-02 -5.85783064e-05  4.81133863e-01  1.43137052e-02  9.00774777e-05
 8.60288675e+01  8.60288675e+01  4.66675986e-02 -1.95352776e-02 -6.30089360e-05  4.82835116e-01  1.12034212e-02  8.82212041e-05
 8.60640004e+01  8.60640004e+01  2.97926465e-02 -1.97642292e-02 -6.81968203e-05  4.84076516e-01  7.61056783e-03  8.43266276e-05
 8.60829510e+01  8.60829510e+01  2.06839780e-02 -1.98907639e-02 -7.09613847e-05  4.84430863e-01  5.66109854e-03  8.14504706e-05
 8.60933161e+01  8.60933161e+01  1.56961596e-02 -1.99552725e-02 -7.24366186e-05  4.84531167e-01  4.59149501e-03  7.96506175e-05
 8.61051279e+01  8.61051279e+01  1.00040882e-02 -2.00199443e-02 -7.40624033e-05  4.84564769e-01  3.37015311e-03  7.74085808e-05
 8.61198271e+01  8.61198271e+01  2.90653547e-03 -2.00834244e-02 -7.59823942e-05  4.84486353e-01  1.84761315e-03  7.43424200e-05
 8.61343436e+01  8.61343436e+01 -4.11818379e-03 -2.01257420e-02 -7.77533531e-05  4.84277849e-01  3.42429921e-04  7.10237667e-05
 8.61492303e+01  8.61492303e+01 -1.13366516e-02 -2.01473062e-02 -7.94313360e-05  4.83928539e-01 -1.20115883e-03  6.73327184e-05
 8.61611164e+01  8.61611164e+01 -1.71099140e-02 -2.01482882e-02 -8.06657500e-05  4.83551007e-01 -2.43260462e-03  6.41846765e-05
 8.61725924e+01  8.61725924e+01 -2.26912035e-02 -2.01355346e-02 -8.17657863e-05  4.83103302e-01 -3.61981190e-03  6.09834566e-05
 8.61840263e+01  8.61840263e+01 -2.82580165e-02 -2.01094821e-02 -8.27696892e-05  4.82575880e-01 -4.80011440e-03  5.76432138e-05
 8.61972286e+01  8.61972286e+01 -3.46918701e-02 -2.00629722e-02 -8.38118256e-05  4.81865786e-01 -6.15871680e-03  5.36092562e-05
 8.62127155e+01  8.62127155e+01 -4.22448796e-02 -1.99865807e-02 -8.48723087e-05  4.80894639e-01 -7.74503340e-03  4.86510410e-05
 8.62274264e+01  8.62274264e+01 -4.94222976e-02 -1.98933071e-02 -8.57179848e-05  4.79833981e-01 -9.24298761e-03  4.37311531e-05
 8.62427049e+01  8.62427049e+01 -5.68746625e-02 -1.97779876e-02 -8.64369052e-05  4.78589941e-01 -1.07880810e-02  3.84230096e-05
 8.62611995e+01  8.62611995e+01 -6.58794631e-02 -1.96236068e-02 -8.71258385e-05  4.76890178e-01 -1.26422782e-02  3.17546299e-05
 8.62791872e+01  8.62791872e+01 -7.45991463e-02 -1.94758815e-02 -8.76734130e-05  4.75034090e-01 -1.44284161e-02  2.50396312e-05
 8.62980453e+01  8.62980453e+01 -8.36796962e-02 -1.93403040e-02 -8.81826002e-05  4.72874670e-01 -1.62838872e-02  1.77834768e-05
 8.63246399e+01  8.63246399e+01 -9.63728956e-02 -1.91808450e-02 -8.87772773e-05  4.69461311e-01 -1.88743245e-02  7.23177131e-06
 8.63499216e+01  8.63499216e+01 -1.08327652e-01 -1.90446989e-02 -8.91275793e-05  4.65820647e-01 -2.13106840e-02 -3.07994499e-06
 8.63832576e+01  8.63832576e+01 -1.23931486e-01 -1.88642269e-02 -8.91632805e-05  4.60437032e-01 -2.44854943e-02 -1.69557926e-05
 8.64175874e+01  8.64175874e+01 -1.39801446e-01 -1.86660764e-02 -8.86411531e-05  4.54208057e-01 -2.77091254e-02 -3.13983678e-05
 8.64590948e+01  8.64590948e+01 -1.58692098e-01 -1.84038551e-02 -8.72260242e-05  4.45763377e-01 -3.15412879e-02 -4.87651355e-05
 8.65035127e+01  8.65035127e+01 -1.78505593e-01 -1.80939146e-02 -8.47650463e-05  4.35640141e-01 -3.55574595e-02 -6.68427216e-05
 8.65505357e+01  8.65505357e+01 -1.98976754e-01 -1.77322434e-02 -8.11256032e-05  4.23727817e-01 -3.97068187e-02 -8.49382421e-05
 8.66002678e+01  8.66002678e+01 -2.20001614e-01 -1.73122362e-02 -7.61850749e-05  4.09829225e-01 -4.39722990e-02 -1.02373633e-04
 8.66527100e+01  8.66527100e+01 -2.41405123e-01 -1.68277085e-02 -6.98671542e-05  3.93774515e-01 -4.83234582e-02 -1.18282838e-04
 8.67013687e+01  8.67013687e+01 -2.60499747e-01 -1.63399137e-02 -6.31071847e-05  3.77640978e-01 -5.22172255e-02 -1.30313212e-04
 8.67449937e+01  8.67449937e+01 -2.76947292e-01 -1.58712364e-02 -5.64186505e-05  3.62203663e-01 -5.55839231e-02 -1.38554194e-04
 8.67844960e+01  8.67844960e+01 -2.91258722e-01 -1.54212135e-02 -4.99414248e-05  3.47463874e-01 -5.85258832e-02 -1.43744815e-04
 8.68213256e+01  8.68213256e+01 -3.04077831e-01 -1.49796278e-02 -4.36211554e-05  3.33096509e-01 -6.11733993e-02 -1.46518150e-04
 8.68562509e+01  8.68562509e+01 -3.15746276e-01 -1.45412015e-02 -3.74462851e-05  3.18938474e-01 -6.35955367e-02 -1.47235339e-04
 8.68894413e+01  8.68894413e+01 -3.26378263e-01 -1.41067645e-02 -3.14752309e-05  3.05023010e-01 -6.58146248e-02 -1.46156363e-04
 8.69207635e+01  8.69207635e+01 -3.35989932e-01 -1.36808572e-02 -2.58003225e-05  2.91497059e-01 -6.78324068e-02 -1.43555363e-04
 8.69500220e+01  8.69500220e+01 -3.44587716e-01 -1.32690288e-02 -2.05072474e-05  2.78531990e-01 -6.96482408e-02 -1.39745417e-04
 8.69770346e+01  8.69770346e+01 -3.52190926e-01 -1.28768275e-02 -1.56615172e-05  2.66291455e-01 -7.12639029e-02 -1.35062305e-04
 8.70016065e+01  8.70016065e+01 -3.58822133e-01 -1.25100812e-02 -1.13137674e-05  2.54941000e-01 -7.26816692e-02 -1.29852372e-04
 8.70234753e+01  8.70234753e+01 -3.64491324e-01 -1.21756971e-02 -7.51093254e-06  2.44673410e-01 -7.39009935e-02 -1.24475694e-04
 8.70422530e+01  8.70422530e+01 -3.69181769e-01 -1.18825936e-02 -4.30764119e-06  2.35737412e-01 -7.49154636e-02 -1.19320137e-04
 8.70573439e+01  8.70573439e+01 -3.72830989e-01 -1.16430444e-02 -1.78143459e-06  2.28478620e-01 -7.57086481e-02 -1.14827180e-04
 8.70714170e+01  8.70714170e+01 -3.76136472e-01 -1.14164539e-02  5.30960714e-07  2.21649353e-01 -7.64303518e-02 -1.10365699e-04
 8.70860635e+01  8.70860635e+01 -3.79475567e-01 -1.11773716e-02  2.88862094e-06  2.14482438e-01 -7.71627858e-02 -1.05454010e-04
 8.71021779e+01  8.71021779e+01 -3.83029119e-01 -1.09105046e-02  5.41982220e-06  2.06529657e-01 -7.79463498e-02 -9.97463394e-05
 8.71237170e+01  8.71237170e+01 -3.87580178e-01 -1.05475907e-02  8.69105827e-06  1.95793975e-01 -7.89567114e-02 -9.16472392e-05
 8.71476819e+01  8.71476819e+01 -3.92373687e-01 -1.01355214e-02  1.21670859e-05  1.83714180e-01 -8.00303823e-02 -8.20464368e-05
 8.71764672e+01  8.71764672e+01 -3.97750616e-01 -9.62917421e-03  1.60941542e-05  1.69028972e-01 -8.12484364e-02 -6.97712683e-05
 8.72077582e+01  8.72077582e+01 -4.03118308e-01 -9.06486235e-03  2.00308517e-05  1.52864994e-01 -8.24821859e-02 -5.56209219e-05
 8.72434412e+01  8.72434412e+01 -4.08624650e-01 -8.40407079e-03  2.40659487e-05  1.34202841e-01 -8.37717885e-02 -3.86368841e-05
 8.72825420e+01  8.72825420e+01 -4.13896611e-01 -7.65945825e-03  2.78958902e-05  1.13507026e-01 -8.50381562e-02 -1.92419967e-05
 8.73265668e+01  8.73265668e+01 -4.18867307e-01 -6.79638412e-03  3.14322728e-05  8.99462854e-02 -8.62759865e-02  3.20353342e-06
 8.73791168e+01  8.73791168e+01 -4.23446544e-01 -5.73385750e-03  3.45455436e-05  6.15450122e-02 -8.74862170e-02  3.02201768e-05
 8.74308331e+01  8.74308331e+01 -4.26501583e-01 -4.65623412e-03  3.64272010e-05  3.33869853e-02 -8.83866847e-02  5.63729221e-05
 8.74700605e+01  8.74700605e+01 -4.27852938e-01 -3.81925341e-03  3.70840220e-05  1.19434737e-02 -8.88739416e-02  7.55333008e-05
 8.75066557e+01  8.75066557e+01 -4.28359313e-01 -3.02459349e-03  3.71167789e-05 -8.08646592e-03 -8.91737154e-02  9.25820775e-05
 8.75451876e+01  8.75451876e+01 -4.28104192e-01 -2.17498909e-03  3.65772342e-05 -2.91615869e-02 -8.93256574e-02  1.09385635e-04
 8.75890641e+01  8.75890641e+01 -4.26829696e-01 -1.19360738e-03  3.53015590e-05 -5.30883457e-02 -8.92918597e-02  1.26747455e-04
 8.76285166e+01  8.76285166e+01 -4.24791382e-01 -3.00458288e-04  3.36104353e-05 -7.44934317e-02 -8.90718797e-02  1.40491267e-04
 8.76633525e+01  8.76633525e+01 -4.22292078e-01  4.95035732e-04  3.17390339e-05 -9.32744347e-02 -8.87274962e-02  1.50982467e-04
 8.76994765e+01  8.76994765e+01 -4.19011659e-01  1.32504851e-03  2.94820211e-05 -1.12598037e-01 -8.82210565e-02  1.60081222e-04
 8.77361734e+01  8.77361734e+01 -4.14966720e-01  2.17176880e-03  2.69230362e-05 -1.32036275e-01 -8.75506627e-02  1.67345295e-04
 8.77699878e+01  8.77699878e+01 -4.10609336e-01  2.95357895e-03  2.43853843e-05 -1.49748787e-01 -8.67938719e-02  1.72194291e-04
 8.78031942e+01  8.78031942e+01 -4.05748154e-01  3.72131235e-03  2.17815301e-05 -1.66931441e-01 -8.59212114e-02  1.75183394e-04
 8.78341071e+01  8.78341071e+01 -4.00709985e-01  4.43470700e-03  1.93054820e-05 -1.82717876e-01 -8.49939892e-02  1.76363723e-04
 8.78642063e+01  8.78642063e+01 -3.95335182e-01  5.12690821e-03  1.68898345e-05 -1.97875785e-01 -8.39854066e-02  1.76023862e-04
 8.78925757e+01  8.78925757e+01 -3.89850790e-01  5.77611320e-03  1.46455072e-05 -2.11954418e-01 -8.29399396e-02  1.74368380e-04
 8.79200561e+01  8.79200561e+01 -3.84156346e-01  6.40105094e-03  1.25341783e-05 -2.25385155e-01 -8.18402391e-02  1.71549995e-04
 8.79461241e+01  8.79461241e+01 -3.78412027e-01  6.98948390e-03  1.06158082e-05 -2.37925806e-01 -8.07186955e-02  1.67798858e-04
 8.79712365e+01  8.79712365e+01 -3.72567538e-01  7.55156720e-03  8.86917159e-06 -2.49812255e-01 -7.95669059e-02  1.63225199e-04
 8.79951005e+01  8.79951005e+01 -3.66735161e-01  8.08072853e-03  7.32122248e-06 -2.60922194e-01 -7.84082303e-02  1.58039936e-04
 8.80179573e+01  8.80179573e+01 -3.60898464e-01  8.58244119e-03  5.95726824e-06 -2.71385918e-01 -7.72405934e-02  1.52341990e-04
 8.80396504e+01  8.80396504e+01 -3.55135687e-01  9.05350286e-03  4.78354160e-06 -2.81150062e-01 -7.60807158e-02  1.46306140e-04
 8.80603040e+01  8.80603040e+01 -3.49450168e-01  9.49695272e-03  3.78627017e-06 -2.90289811e-01 -7.49302833e-02  1.40023734e-04
 8.80798430e+01  8.80798430e+01 -3.43895652e-01  9.91159450e-03  2.95942979e-06 -2.98791199e-01 -7.38010915e-02  1.33629346e-04
 8.80983376e+01  8.80983376e+01 -3.38483021e-01  1.02994040e-02  2.28808637e-06 -3.06704282e-01 -7.26962063e-02  1.27200183e-04
 8.81157716e+01  8.81157716e+01 -3.33244802e-01  1.06605715e-02  1.75965977e-06 -3.14041244e-01 -7.16230343e-02  1.20828680e-04
 8.81322136e+01  8.81322136e+01 -3.28185553e-01  1.09970649e-02  1.35824317e-06 -3.20849297e-01 -7.05831965e-02  1.14564614e-04
 8.81477200e+01  8.81477200e+01 -3.23309858e-01  1.13105695e-02  1.06901505e-06 -3.27168634e-01 -6.95782277e-02  1.08448846e-04
 8.81624253e+01  8.81624253e+01 -3.18593842e-01  1.16042884e-02  8.77242545e-07 -3.33068832e-01 -6.86036999e-02  1.02478790e-04
 8.81765188e+01  8.81765188e+01 -3.13990954e-01  1.18823859e-02  7.70685529e-07 -3.38637391e-01 -6.76503706e-02  9.66162224e-05
 8.81903027e+01  8.81903027e+01 -3.09411724e-01  1.21510371e-02  7.41087276e-07 -3.44000559e-01 -6.66999508e-02  9.07628872e-05
 8.82041960e+01  8.82041960e+01 -3.04719712e-01  1.24183749e-02  7.87194562e-07 -3.49321881e-01 -6.57242029e-02  8.47572151e-05
 8.82192135e+01  8.82192135e+01 -2.99563125e-01  1.27033256e-02  9.24012509e-07 -3.54976856e-01 -6.46497582e-02  7.81625768e-05
 8.82362610e+01  8.82362610e+01 -2.93604418e-01  1.30215678e-02  1.19014796e-06 -3.61272161e-01 -6.34056707e-02  7.05695034e-05
 8.82567773e+01  8.82567773e+01 -2.86288210e-01  1.33969278e-02  1.66812140e-06 -3.68670147e-01 -6.18748056e-02  6.13178670e-05
 8.82836202e+01  8.82836202e+01 -2.76483159e-01  1.38749074e-02  2.55480709e-06 -3.78048764e-01 -5.98180253e-02  4.91031576e-05
 8.83286433e+01  8.83286433e+01 -2.59470835e-01  1.46412580e-02  4.70351372e-06 -3.92989691e-01 -5.62378127e-02  2.86342813e-05
 8.83598275e+01  8.83598275e+01 -2.47287510e-01  1.51448861e-02  6.66859628e-06 -4.02744132e-01 -5.36664288e-02  1.46487175e-05
 8.83918661e+01  8.83918661e+01 -2.34446695e-01  1.56379873e-02  9.08067870e-06 -4.12245151e-01 -5.09510433e-02  6.29162727e-07
 8.84232802e+01  8.84232802e+01 -2.21553811e-01  1.60965680e-02  1.18148396e-05 -4.21036271e-01 -4.82204846e-02 -1.26094780e-05
 8.84587025e+01  8.84587025e+01 -2.06677983e-01  1.65829388e-02  1.53059507e-05 -4.30311073e-01 -4.50662911e-02 -2.67352210e-05
 8.84911370e+01  8.84911370e+01 -1.92761371e-01  1.69988134e-02  1.88516739e-05 -4.38198593e-01 -4.21131953e-02 -3.87631369e-05
 8.85274755e+01  8.85274755e+01 -1.76858337e-01  1.74302575e-02  2.31744836e-05 -4.46334503e-01 -3.87374158e-02 -5.10202802e-05
 8.85611637e+01  8.85611637e+01 -1.61843038e-01  1.77968757e-02  2.74671618e-05 -4.53203916e-01 -3.55502399e-02 -6.10838524e-05
 8.85981012e+01  8.85981012e+01 -1.45105445e-01  1.81611476e-02  3.24275680e-05 -4.59978942e-01 -3.19991960e-02 -7.05214926e-05
 8.86334806e+01  8.86334806e+01 -1.28830666e-01  1.84724405e-02  3.73654852e-05 -4.65715196e-01 -2.85494321e-02 -7.78703199e-05
 8.86716100e+01  8.86716100e+01 -1.11055248e-01  1.87661789e-02  4.28137100e-05 -4.71061301e-01 -2.47865975e-02 -8.38211383e-05
 8.87090555e+01  8.87090555e+01 -9.33919792e-02  1.90125885e-02  4.82138624e-05 -4.75457947e-01 -2.10539760e-02 -8.75943388e-05
 8.87494436e+01  8.87494436e+01 -7.41519674e-02  1.92349188e-02  5.40092141e-05 -4.79242548e-01 -1.69958226e-02 -8.93055515e-05
 8.87837371e+01  8.87837371e+01 -5.77039666e-02  1.94033522e-02  5.88962944e-05 -4.81670887e-01 -1.35284924e-02 -8.88185395e-05
 8.88118933e+01  8.88118933e+01 -4.41700208e-02  1.95569279e-02  6.29607761e-05 -4.83123870e-01 -1.06665706e-02 -8.70812146e-05
 8.88461665e+01  8.88461665e+01 -2.77035313e-02  1.97820815e-02  6.79979579e-05 -4.84234234e-01 -7.15996526e-03 -8.33421506e-05
 8.88602141e+01  8.88602141e+01 -2.09504950e-02  1.98764668e-02  7.00429292e-05 -4.84480501e-01 -5.71504955e-03 -8.12978676e-05
 8.88707636e+01  8.88707636e+01 -1.58738697e-02  1.99427030e-02  7.15451911e-05 -4.84585572e-01 -4.62710675e-03 -7.95697945e-05
 8.88830901e+01  8.88830901e+01 -9.93312683e-03  2.00103517e-02  7.32411082e-05 -4.84621460e-01 -3.35323100e-03 -7.73453535e-05
 8.88976439e+01  8.88976439e+01 -2.90485428e-03  2.00731204e-02  7.51414479e-05 -4.84543117e-01 -1.84652153e-03 -7.44418683e-05
 8.89122826e+01  8.89122826e+01  4.17993989e-03  2.01157074e-02  7.69285739e-05 -4.84332239e-01 -3.29447251e-04 -7.12284676e-05
 8.89270925e+01  8.89270925e+01  1.13621401e-02  2.01370416e-02  7.86009435e-05 -4.83983880e-01  1.20538772e-03 -6.76902265e-05
 8.89389531e+01  8.89389531e+01  1.71237413e-02  2.01379952e-02  7.98369963e-05 -4.83606840e-01  2.43355747e-03 -6.46562532e-05
 8.89504345e+01  8.89504345e+01  2.27083417e-02  2.01252288e-02  8.09430062e-05 -4.83158679e-01  3.62070812e-03 -6.15568811e-05
 8.89618741e+01  8.89618741e+01  2.82786161e-02  2.00991571e-02  8.19539999e-05 -4.82630699e-01  4.80098527e-03 -5.83170504e-05
 8.89750927e+01  8.89750927e+01  3.47212588e-02  2.00525769e-02  8.30064187e-05 -4.81919279e-01  6.16056260e-03 -5.43946427e-05
 8.89905834e+01  8.89905834e+01  4.22770693e-02  1.99761523e-02  8.40795861e-05 -4.80947256e-01  7.74643238e-03 -4.95696473e-05
 8.90057584e+01  8.90057584e+01  4.96817789e-02  1.98796534e-02  8.49636844e-05 -4.79850289e-01  9.29064895e-03 -4.46208736e-05
 8.90209839e+01  8.90209839e+01  5.71089615e-02  1.97643239e-02  8.56921147e-05 -4.78605750e-01  1.08292223e-02 -3.94527460e-05
 8.90395418e+01  8.90395418e+01  6.61448603e-02  1.96093840e-02  8.64023508e-05 -4.76894232e-01  1.26883401e-02 -3.29061136e-05
 8.90575273e+01  8.90575273e+01  7.48629570e-02  1.94622713e-02  8.69730593e-05 -4.75032290e-01  1.44728794e-02 -2.63273730e-05
 8.90764573e+01  8.90764573e+01  8.39770779e-02  1.93271450e-02  8.75123830e-05 -4.72857847e-01  1.63340216e-02 -1.91805551e-05
 8.91033000e+01  8.91033000e+01  9.67866467e-02  1.91672825e-02  8.81540235e-05 -4.69400478e-01  1.89465791e-02 -8.71270647e-06
 8.91289630e+01  8.91289630e+01  1.08918805e-01  1.90295850e-02  8.85480438e-05 -4.65688481e-01  2.14175234e-02  1.59464280e-06
 8.91620575e+01  8.91620575e+01  1.24405267e-01  1.88507026e-02  8.86363805e-05 -4.60321472e-01  2.45665072e-02  1.51822401e-05
 8.91970783e+01  8.91970783e+01  1.40588110e-01  1.86485187e-02  8.81612020e-05 -4.53939078e-01  2.78517634e-02  2.97386592e-05
 8.92433340e+01  8.92433340e+01  1.61602954e-01  1.83542006e-02  8.66058623e-05 -4.44420429e-01  3.21123667e-02  4.88599235e-05
 8.92853305e+01  8.92853305e+01  1.80289702e-01  1.80585633e-02  8.42828793e-05 -4.34724685e-01  3.58981925e-02  6.57554939e-05
 8.93355776e+01  8.93355776e+01  2.02095709e-01  1.76687840e-02  8.04013499e-05 -4.21840265e-01  4.03165879e-02  8.48436647e-05
 8.93832198e+01  8.93832198e+01  2.22159012e-01  1.72629435e-02  7.56729414e-05 -4.08367525e-01  4.43862495e-02  1.01314703e-04
 8.94380245e+01  8.94380245e+01  2.44424312e-01  1.67525503e-02  6.90886282e-05 -3.91411264e-01  4.89128163e-02  1.17670667e-04
 8.94921345e+01  8.94921345e+01  2.65476184e-01  1.62029092e-02  6.15379287e-05 -3.73200534e-01  5.32082878e-02  1.30531564e-04
